loan_id,installment_id,installment_number,installment_duedate,repaid_date,capital_due,capital_paid,interests_paid
loan_2700866,8z782zhi7x013yx7017x03i83zzy4h7i,8,2022-05-02,NA,199.3265,0,0
loan_2700866,8z782zhi7x013yx7017x03i83zzy4h7h,6,2022-03-31,NA,181.3466,0,0
loan_2700866,8z782zhi7x013yx7017x03i83zzz4h7y,5,2022-03-15,NA,177.6966,0,0
loan_2700866,8z782zhi7x013yx7017x03i83zzz4h79,2,2022-01-31,NA,166.5276,0,0
loan_2700866,8z782zhi7x013yx7017x03i83zzz4h7z,3,2022-02-15,NA,168.6884,0,0
loan_2700866,8z782zhi7x013yx7017x03i83zzz4h78,1,2022-01-17,NA,148.263,0,0
loan_2700866,8z782zhi7x013yx7017x03i83zzy4h7x,7,2022-04-18,NA,185.0623,0,0
loan_2264964,8z782g787iy19xg6017iy2yy00xh0797,4,2022-05-31,NA,1356.632,0,0
loan_2264964,8z782g787iy19xg6017iy2yy00y90794,1,2022-04-18,2022-04-11,1357.8,1357.8,0
loan_2264964,8z782g787iy19xg6017iy2yy00xh0796,3,2022-05-16,NA,1357.8,0,0
loan_2264964,8z782g787iy19xg6017iy2yy00y90795,2,2022-05-02,2022-04-26,1357.8,1357.8,0
loan_1107395,8z782y7280281hi201803hg32i2z3630,4,2022-06-15,NA,439.46,0,0
loan_1107395,8z782y7280281hi201803hg32i463632,6,2022-07-15,NA,439.46,0,0
loan_1107395,8z782y7280281hi201803hg32i2z362x,2,2022-05-16,NA,439.46,0,0
loan_1107395,8z782y7280281hi201803hg32i463631,5,2022-06-30,NA,439.46,0,0
loan_1107395,8z782y7280281hi201803hg32i2z362h,1,2022-05-02,NA,439.46,0,0
loan_1107395,8z782y7280281hi201803hg32i2z362i,3,2022-05-31,NA,439.46,0,0
loan_0095691,8z782ygg7ih5xhig017ihg4ii08y6g40,7,2022-07-15,NA,128.28289999999998,0,0
loan_0095691,8z782ygg7ih5xhig017ihg4ii0886g3x,5,2022-06-15,NA,121.84429999999999,0,0
loan_0095691,8z782ygg7ih5xhig017ihg4ii08y6g41,8,2022-08-01,NA,130.7941,0,0
loan_0095691,8z782ygg7ih5xhig017ihg4ii0886g3h,4,2022-05-31,NA,118.74909999999998,0,0
loan_0095691,8z782ygg7ih5xhig017ihg4ii0886g3g,2,2022-05-02,NA,114.2012,0,1
loan_0095691,8z782ygg7ih5xhig017ihg4ii0886g3y,3,2022-05-16,NA,116.9825,0,0
loan_0095691,8z782ygg7ih5xhig017ihg4ii0886g3z,1,2022-04-18,2022-04-19,103.3388,103.3388,43.44
loan_0095691,8z782ygg7ih5xhig017ihg4ii08y6g3i,6,2022-06-30,NA,125.0271,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6g1090,4,2022-01-31,NA,445.3,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6h1093,7,2022-03-15,NA,445.3,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6g108i,3,2022-01-17,NA,445.3,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6h1092,6,2022-02-28,NA,445.3,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6g1091,5,2022-02-15,NA,445.3,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6h1094,8,2022-03-31,NA,441.1755,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6g108x,2,2021-12-31,NA,445.3,0,0
loan_0163903,8z78224x7h66y0i5017h690z1g6g108h,1,2021-12-15,2021-12-03,445.3,445.3,0
loan_8799844,8z782hyg7xi34z99017xi5x91i757g1i,6,2022-05-16,NA,605.17,0,0
loan_8799844,8z782hyg7xi34z99017xi5x91i757g1h,4,2022-04-18,NA,608.8199999999999,0,0
loan_8799844,8z782hyg7xi34z99017xi5x91i757g1g,2,2022-03-15,NA,608.8199999999999,0,0
loan_8799844,8z782hyg7xi34z99017xi5x91i757g1x,5,2022-05-02,NA,608.8199999999999,0,0
loan_8799844,8z782hyg7xi34z99017xi5x91i5h7g1z,1,2022-02-28,2022-02-27,608.8199999999999,608.8199999999999,0
loan_8799844,8z782hyg7xi34z99017xi5x91i757g1y,3,2022-03-31,NA,608.8199999999999,0,0
loan_6466566,8z782h72800x587g018010454h9i076g,5,2022-06-30,NA,381.6221,0,0
loan_6466566,8z782h72800x587g018010454h9i076z,4,2022-06-15,NA,371.9131,0,0
loan_6466566,8z782h72800x587g018010454h9i076y,6,2022-07-15,NA,391.5793,0,0
loan_6466566,8z782h72800x587g018010454h9i076h,7,2022-08-01,NA,398.82820000000004,0,0
loan_6466566,8z782h72800x587g018010454h860767,1,2022-05-02,2022-04-28,324.0689,324.0689,137.07
loan_6466566,8z782h72800x587g018010454h860768,2,2022-05-16,NA,339.4938,0,0
loan_6466566,8z782h72800x587g018010454h9i0769,3,2022-05-31,NA,362.45959999999997,0,0
loan_6466566,8z782h72800x587g018010454hz2076x,8,2022-08-15,NA,456.615,0,0
loan_0574519,8z78222y8009293601800gz8g79x6383,1,2022-05-02,2022-04-27,1582.6399999999999,1582.6399999999999,0
loan_1499233,8z7822497y507602017y52y67h3z1i9y,3,2021-11-16,NA,437.27,0,0
loan_1499233,8z7822497y507602017y52y67h271i9z,1,2021-10-15,2021-10-15,437.27,437.27,0
loan_1499233,8z7822497y507602017y52y67h3z1i9h,4,2021-11-30,NA,435.81,0,0
loan_1499233,8z7822497y507602017y52y67h271i9g,2,2021-11-01,2021-10-31,437.27,437.27,0
loan_9742292,8z78227y7h2x0i9x017h2x5g113422h9,3,2021-12-31,2021-12-31,454.78999999999996,454.78999999999996,0
loan_9742292,8z78227y7h2x0i9x017h2x5g113422h7,1,2021-11-30,2021-11-28,454.78999999999996,454.78999999999996,0
loan_9742292,8z78227y7h2x0i9x017h2x5g114322hz,4,2022-01-17,2022-01-20,432.89,432.89,58
loan_9742292,8z78227y7h2x0i9x017h2x5g113422h8,2,2021-12-15,2021-12-13,474.5,474.5,0
loan_6858772,8z782y647hh2x75g017hh47h91993601,9,2022-05-02,2022-04-30,493.38509999999997,493.38509999999997,59.13
loan_6858772,8z782y647hh2x75g017hh47h919735ii,7,2022-03-31,2022-03-30,469.0177,469.0177,92.51
loan_6858772,8z782y647hh2x75g017hh47h91993604,12,2022-06-15,NA,539.0174,0,0
loan_6858772,8z782y647hh2x75g017hh47h918035i9,1,2021-12-31,2021-12-28,435.5472,435.5472,103.77
loan_6858772,8z782y647hh2x75g017hh47h919735iy,4,2022-02-15,2022-02-15,431.94100000000003,431.94100000000003,143.3
loan_6858772,8z782y647hh2x75g017hh47h918035ig,3,2022-01-31,2022-01-30,428.7728,428.7728,137.8
loan_6858772,8z782y647hh2x75g017hh47h91993603,11,2022-05-31,NA,512.752,0,0
loan_6858772,8z782y647hh2x75g017hh47h918035iz,2,2022-01-17,2022-01-16,381.3447,381.3447,201.98
loan_6858772,8z782y647hh2x75g017hh47h919735ix,6,2022-03-15,2022-03-15,458.64439999999996,458.64439999999996,106.72
loan_6858772,8z782y647hh2x75g017hh47h919735ih,5,2022-02-28,2022-02-28,460.0168,460.0168,104.84
loan_6858772,8z782y647hh2x75g017hh47h91973600,8,2022-04-18,2022-04-16,472.0399,472.0399,88.37
loan_6858772,8z782y647hh2x75g017hh47h91993602,10,2022-05-16,NA,499.1302,0,0
loan_8613084,8z782y93805145470180532490g8275x,3,2022-05-31,NA,1581.9099999999999,0,0
loan_8613084,8z782y93805145470180532490yy275i,4,2022-06-15,NA,1581.9099999999999,0,0
loan_8613084,8z782y93805145470180532490yy2760,5,2022-06-30,NA,1581.9099999999999,0,0
loan_8613084,8z782y93805145470180532490g8275h,2,2022-05-16,NA,1581.9099999999999,0,0
loan_8613084,8z782y93805145470180532490yy2761,6,2022-07-15,NA,1579.72,0,0
loan_8613084,8z782y93805145470180532490g8275y,1,2022-05-02,NA,1581.9099999999999,0,0
loan_7972855,8z7800488046hg7601805383183656x6,1,2022-05-02,2022-04-29,204.4,204.4,0
loan_7972855,8z7800488046hg7601805383185456xh,6,2022-07-15,NA,202.21,0,0
loan_7972855,8z7800488046hg7601805383183656x9,2,2022-05-16,NA,204.4,0,0
loan_7972855,8z7800488046hg7601805383185456xy,5,2022-06-30,NA,204.4,0,0
loan_7972855,8z7800488046hg7601805383185456xg,4,2022-06-15,NA,204.4,0,0
loan_0229840,8z78001g7h5752gg017h57gg73y71610,4,2022-01-31,NA,141.55429999999998,0,0
loan_0229840,8z78001g7h5752gg017h57gg73y7160h,1,2021-12-15,NA,120.2894,0,0
loan_0229840,8z78001g7h5752gg017h57gg73y7160x,2,2021-12-31,NA,131.5533,0,0
loan_0229840,8z78001g7h5752gg017h57gg73yz1614,8,2022-03-31,NA,165.4034,0,0
loan_0229840,8z78001g7h5752gg017h57gg73y71611,5,2022-02-15,NA,143.9414,0,0
loan_0229840,8z78001g7h5752gg017h57gg73y7160i,3,2022-01-17,NA,133.6776,0,0
loan_0229840,8z78001g7h5752gg017h57gg73yz1613,7,2022-03-15,NA,151.5991,0,0
loan_0229840,8z78001g7h5752gg017h57gg73yz1612,6,2022-02-28,NA,149.32150000000001,0,0
loan_1469567,8z7800zg7i649zh6017i6664zi1i3i55,6,2022-05-31,NA,264.99,0,0
loan_1469567,8z7800zg7i649zh6017i6664zi0y3i52,3,2022-04-18,NA,267.90999999999997,0,0
loan_1469567,8z7800zg7i649zh6017i6664zi1i3i54,5,2022-05-16,NA,267.90999999999997,0,0
loan_1469567,8z7800zg7i649zh6017i6664zi0y3i50,1,2022-03-15,NA,267.90999999999997,0,0
loan_1469567,8z7800zg7i649zh6017i6664zi0y3i51,2,2022-03-31,NA,267.90999999999997,0,0
loan_1469567,8z7800zg7i649zh6017i6664zi0y3i53,4,2022-05-02,NA,267.90999999999997,0,0
loan_0307128,8z7800327yi05350017yi16xii85438g,3,2021-12-15,2021-12-06,408.8,408.8,0
loan_0307128,8z7800327yi05350017yi16xii6g4389,1,2021-11-16,2021-11-11,408.8,408.8,0
loan_0307128,8z7800327yi05350017yi16xii85438y,4,2021-12-31,2021-12-30,408.07,408.07,0
loan_0307128,8z7800327yi05350017yi16xii85438z,2,2021-11-30,2021-11-23,408.8,408.8,0
loan_1458313,8z7800147i2x18h5017i2i1157g5507x,3,2022-04-18,2022-04-18,146,146,0
loan_1458313,8z7800147i2x18h5017i2i115797507y,1,2022-03-15,2022-03-14,130.67,130.67,0
loan_1458313,8z7800147i2x18h5017i2i1157g55080,5,2022-05-16,NA,114.61,0,0
loan_1458313,8z7800147i2x18h5017i2i1157g5507h,2,2022-03-31,2022-03-30,146,146,0
loan_1458313,8z7800147i2x18h5017i2i1157g55081,6,2022-05-31,NA,1.3359,0,0
loan_1458313,8z7800147i2x18h5017i2i1157g5507i,4,2022-05-02,2022-04-29,146,146,0
loan_9412967,8z7800277h3337y4017h34655yix5701,2,2021-12-15,2021-12-15,268.64,268.64,0
loan_9412967,8z7800277h3337y4017h34655yix5702,3,2021-12-31,2021-12-31,145.27,145.27,0
loan_9412967,8z7800277h3337y4017h34655yix5703,4,2022-01-17,2022-01-17,145.27,145.27,0
loan_9412967,8z7800277h3337y4017h34655yix5704,5,2022-01-31,2022-01-31,145.27,145.27,0
loan_9412967,8z7800277h3337y4017h34655yix5700,1,2021-11-30,2021-11-30,145.27,145.27,0
loan_9412967,8z7800277h3337y4017h34655h025705,6,2022-02-15,NA,21.462,0,0
loan_8873032,8z7805h67x631zx5017x668z707451x0,3,2022-02-28,2022-03-01,124.1,124.1,0
loan_8873032,8z7805h67x631zx5017x668z707451hx,1,2022-01-31,2022-01-30,124.1,124.1,0
loan_8873032,8z7805h67x631zx5017x668z707451x1,4,2022-03-15,2022-03-17,124.1,124.1,58
loan_8873032,8z7805h67x631zx5017x668z707451hi,2,2022-02-15,2022-02-15,124.1,124.1,0
loan_9619344,8z7805327izyg5x9017izi8660h53z42,6,2022-06-15,NA,833.66,0,0
loan_9619344,8z7805327izyg5x9017izi8660h53z41,5,2022-05-31,NA,832.93,0,0
loan_9619344,8z7805327izyg5x9017izi8660y33z3h,1,2022-03-31,2022-03-30,833.66,833.66,0
loan_9619344,8z7805327izyg5x9017izi8660h53z40,4,2022-05-16,NA,832.93,0,0
loan_9619344,8z7805327izyg5x9017izi8660y33z3i,3,2022-05-02,2022-05-02,832.93,832.93,0
loan_9619344,8z7805327izyg5x9017izi8660y33z3x,2,2022-04-18,2022-04-16,832.93,832.93,0
loan_7156674,8z780658802h3h4401802i4x8z2y6098,2,2022-05-16,NA,924.91,0,0
loan_7156674,8z780658802h3h4401802i4x8z2y6099,3,2022-05-31,NA,924.91,0,0
loan_7156674,8z780658802h3h4401802i4x8z2y609z,4,2022-06-15,NA,924.91,0,0
loan_7156674,8z780658802h3h4401802i4x8z2y6097,1,2022-05-02,2022-04-29,924.91,924.91,0
loan_7156674,8z780658802h3h4401802i4x8z2y609g,5,2022-06-30,NA,924.91,0,0
loan_7156674,8z780658802h3h4401802i4x8z30609y,6,2022-07-15,NA,922.72,0,0
loan_8542482,8z7804xi7h23h2xz017h277220hy0hg4,1,2021-11-30,2021-11-30,144.54,144.54,0
loan_8542482,8z7804xi7h23h2xz017h277220hy0hg6,3,2021-12-31,2022-01-25,144.54,144.54,58
loan_8542482,8z7804xi7h23h2xz017h277220i70hg7,4,2022-01-17,2022-01-25,143.07999999999998,143.07999999999998,58
loan_8542482,8z7804xi7h23h2xz017h277220hy0hg5,2,2021-12-15,2021-12-16,144.54,144.54,0
loan_5450895,8z7805327izyg5x9017izxg22ih90088,1,2022-03-31,2022-03-25,231.41,231.41,0
loan_5450895,8z7805327izyg5x9017izxg22ixy0089,2,2022-04-18,2022-04-15,231.41,231.41,0
loan_5450895,8z7805327izyg5x9017izxg22ixy008g,4,2022-05-16,NA,231.41,0,0
loan_5450895,8z7805327izyg5x9017izxg22ixy008h,6,2022-06-15,NA,227.90599999999998,0,0
loan_5450895,8z7805327izyg5x9017izxg22ixy008z,3,2022-05-02,2022-04-26,231.41,231.41,0
loan_5450895,8z7805327izyg5x9017izxg22ixy008y,5,2022-05-31,NA,231.41,0,0
loan_6584657,8z7805h67x631zx5017x64019xgg264g,2,2022-02-15,2022-02-15,59.129999999999995,59.129999999999995,0
loan_6584657,8z7805h67x631zx5017x64019xgg264y,3,2022-02-28,2022-02-28,59.86,59.86,0
loan_6584657,8z7805h67x631zx5017x64019xhz264i,6,2022-04-18,2022-04-01,57.67,57.67,0
loan_6584657,8z7805h67x631zx5017x64019xgg264z,1,2022-01-31,2022-01-31,59.129999999999995,59.129999999999995,0
loan_6584657,8z7805h67x631zx5017x64019xhz264x,5,2022-03-31,2022-04-01,59.129999999999995,59.129999999999995,0
loan_6584657,8z7805h67x631zx5017x64019xhz264h,4,2022-03-15,2022-03-15,59.129999999999995,59.129999999999995,0
loan_3222445,8z78075x8065hhg1018078863735664i,3,2022-06-15,NA,157.68,0,0
loan_3222445,8z78075x8065hhg1018078863721664h,1,2022-05-16,NA,157.68,0,0
loan_3222445,8z78075x8065hhg10180788637356652,6,2022-08-01,NA,156.7456,0,0
loan_3222445,8z78075x8065hhg1018078863735664x,2,2022-05-31,NA,157.68,0,0
loan_3222445,8z78075x8065hhg10180788637356651,5,2022-07-15,NA,157.68,0,0
loan_3222445,8z78075x8065hhg10180788637356650,4,2022-06-30,NA,157.68,0,0
loan_6056668,8z780513806g04h601807293xhih5283,6,2022-08-01,NA,1057.04,0,0
loan_6056668,8z780513806g04h601807293xhig527i,2,2022-05-31,NA,1058.5,0,0
loan_6056668,8z780513806g04h601807293xhig5280,3,2022-06-15,NA,1058.5,0,0
loan_6056668,8z780513806g04h601807293xhig5282,5,2022-07-15,NA,1058.5,0,0
loan_6056668,8z780513806g04h601807293xhig5281,4,2022-06-30,NA,1058.5,0,0
loan_6056668,8z780513806g04h601807293xhig527x,1,2022-05-16,NA,1058.5,0,0
loan_4515154,8z7806107x7yyy72017x7i36ii321zxy,3,2022-02-28,2022-02-18,187.60999999999999,187.60999999999999,0
loan_4515154,8z7806107x7yyy72017x7i36ii321zxg,2,2022-02-15,2022-02-17,187.60999999999999,187.60999999999999,58
loan_4515154,8z7806107x7yyy72017x7i36ii321zxh,4,2022-03-15,2022-03-04,187.60999999999999,187.60999999999999,0
loan_4515154,8z7806107x7yyy72017x7i36ii321zxz,1,2022-01-31,2022-01-28,187.60999999999999,187.60999999999999,0
loan_4515154,8z7806107x7yyy72017x7i36ii501zxi,6,2022-04-18,2022-04-04,186.15,186.15,0
loan_4515154,8z7806107x7yyy72017x7i36ii501zxx,5,2022-03-31,2022-03-29,187.60999999999999,187.60999999999999,0
loan_7730713,8z7806367x77zz76017x7930422114y9,1,2022-01-31,2022-01-20,153.29999999999998,153.29999999999998,0
loan_7730713,8z7806367x77zz76017x7930423x14yh,5,2022-03-31,NA,153.29999999999998,0,0
loan_7730713,8z7806367x77zz76017x7930423x14yg,3,2022-02-28,2022-02-28,153.29999999999998,153.29999999999998,0
loan_7730713,8z7806367x77zz76017x7930423x14yz,2,2022-02-15,2022-02-10,153.29999999999998,153.29999999999998,0
loan_7730713,8z7806367x77zz76017x7930423x14yx,6,2022-04-18,NA,152.643,0,0
loan_7730713,8z7806367x77zz76017x7930423x14yy,4,2022-03-15,2022-03-15,153.29999999999998,153.29999999999998,0
loan_6931323,8z7805iz7iz263g6017iz4562izz1yx9,4,2022-05-16,NA,920.53,0,0
loan_6931323,8z7805iz7iz263g6017iz4562izz1yx7,2,2022-04-18,NA,920.53,878.1899999999999,58
loan_6931323,8z7805iz7iz263g6017iz4562iy11yxz,5,2022-05-31,NA,920.53,0,0
loan_6931323,8z7805iz7iz263g6017iz4562izz1yx8,3,2022-05-02,NA,920.53,0,0
loan_6931323,8z7805iz7iz263g6017iz4562iy11yxg,6,2022-06-15,NA,919.0408,0,0
loan_6931323,8z7805iz7iz263g6017iz4562izz1yx6,1,2022-03-31,2022-03-30,920.53,920.53,0
loan_4304112,8z7805y17h04x2i4017h0z0z800z17i6,3,2021-12-31,2021-12-30,651.89,651.89,0
loan_4304112,8z7805y17h04x2i4017h0z0z800z17i4,1,2021-11-30,2021-11-25,651.89,651.89,0
loan_4304112,8z7805y17h04x2i4017h0z0z802i17i9,6,2022-02-15,2022-02-14,651.89,651.89,0
loan_4304112,8z7805y17h04x2i4017h0z0z802i17i8,5,2022-01-31,2022-01-31,651.89,651.89,0
loan_4304112,8z7805y17h04x2i4017h0z0z802i17i7,4,2022-01-17,2022-01-14,651.89,651.89,0
loan_4304112,8z7805y17h04x2i4017h0z0z802i17iz,7,2022-02-28,2022-02-28,651.89,651.89,0
loan_4304112,8z7805y17h04x2i4017h0z0z800z17i5,2,2021-12-15,2021-12-14,651.89,651.89,0
loan_4304112,8z7805y17h04x2i4017h0z0z802i17ig,8,2022-03-15,2022-03-14,646.3055,646.3055,0
loan_1873704,8z7805y27ii49z31017ii6x67y0i68i7,2,2022-05-02,NA,1216.91,0,0
loan_1873704,8z7805y27ii49z31017ii6x67y2768ig,6,2022-06-30,NA,1214.72,0,0
loan_1873704,8z7805y27ii49z31017ii6x67y2768iz,5,2022-06-15,NA,1216.91,0,0
loan_1873704,8z7805y27ii49z31017ii6x67y2768i9,4,2022-05-31,NA,1216.91,0,0
loan_1873704,8z7805y27ii49z31017ii6x67y2768i8,3,2022-05-16,NA,1216.91,0,0
loan_1873704,8z7805y27ii49z31017ii6x67y0i68i6,1,2022-04-18,NA,1216.91,0,0
loan_9138134,8z78067y7i5z4xi8017i5y2y242y12h8,7,2022-06-15,NA,759.2365,0,0
loan_9138134,8z78067y7i5z4xi8017i5y2y240g12h4,3,2022-04-18,2022-04-30,633.421,633.421,283.3
loan_9138134,8z78067y7i5z4xi8017i5y2y240g12h5,4,2022-05-02,2022-04-30,725.7879,725.7879,104.77
loan_9138134,8z78067y7i5z4xi8017i5y2y240g12h2,1,2022-03-15,2022-03-12,728.5473,728.5473,94.99
loan_9138134,8z78067y7i5z4xi8017i5y2y240g12h3,2,2022-03-31,2022-03-27,668.3077,668.3077,177.51
loan_9138134,8z78067y7i5z4xi8017i5y2y242y12h7,6,2022-05-31,NA,739.9207,0,0
loan_9138134,8z78067y7i5z4xi8017i5y2y242y12h6,5,2022-05-16,NA,716.1227,0,0
loan_9138134,8z78067y7i5z4xi8017i5y2y242y12h9,8,2022-06-30,NA,721.9262,0,0
loan_9691099,8z7804257i989h74017i9z9gz5117250,2,2022-04-18,2022-04-13,394.93,394.93,0
loan_9691099,8z7804257i989h74017i9z9gz5117252,4,2022-05-16,NA,0,0,0
loan_9691099,8z7804257i989h74017i9z9gz511724i,1,2022-03-31,2022-03-25,394.93,394.93,0
loan_9691099,8z7804257i989h74017i9z9gz5117251,3,2022-05-02,2022-04-29,789.13,789.13,0
loan_6524464,8z78066g7h76290y017h77yi17i028z4,8,2022-03-31,NA,173.1706,0,0
loan_6524464,8z78066g7h76290y017h77yi17yi289h,1,2021-12-15,2021-12-15,147.1607,147.1607,42.41
loan_6524464,8z78066g7h76290y017h77yi17yi289x,2,2021-12-31,NA,146.8395,0,0
loan_6524464,8z78066g7h76290y017h77yi17xh28z3,7,2022-03-15,NA,169.1848,0,0
loan_6524464,8z78066g7h76290y017h77yi17xh28z0,4,2022-01-31,NA,157.9574,0,0
loan_6524464,8z78066g7h76290y017h77yi17xh28z2,6,2022-02-28,NA,166.6006,0,0
loan_6524464,8z78066g7h76290y017h77yi17xh289i,3,2022-01-17,NA,149.2266,0,0
loan_6524464,8z78066g7h76290y017h77yi17xh28z1,5,2022-02-15,NA,160.6438,0,0
loan_1370043,8z7820607x254y90017x28hx1h7903gh,3,2022-02-15,NA,151.84,0,0
loan_1370043,8z7820607x254y90017x28hx1h7903gy,2,2022-01-31,NA,151.84,0,0
loan_1370043,8z7820607x254y90017x28hx1h7903gg,1,2022-01-17,NA,151.84,0,0
loan_1370043,8z7820607x254y90017x28hx1h7903gx,4,2022-02-28,NA,151.84,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi85x3590,6,2022-03-31,NA,280.3711,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi85x358x,4,2022-02-28,NA,272.6331,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi84y358h,3,2022-02-15,NA,260.829,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi84y358y,2,2022-01-31,NA,257.5075,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi84y358g,1,2022-01-17,NA,221.7959,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi85x358i,5,2022-03-15,NA,274.7501,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi85x3591,7,2022-04-18,NA,286.0578,0,0
loan_3975707,8z7820z67hi6i3yy017hi8gzi85x3592,8,2022-05-02,NA,323.2075,0,0
loan_0703503,8z7820xz7h0i2x63017h10891h8548z3,3,2021-12-31,2021-12-16,1008.86,1008.86,0
loan_0703503,8z7820xz7h0i2x63017h10891h8548z4,4,2022-01-17,2022-01-14,504.43,504.43,0
loan_0703503,8z7820xz7h0i2x63017h10891h9748z7,7,2022-02-28,2022-02-16,501.76550000000003,501.76550000000003,0
loan_0703503,8z7820xz7h0i2x63017h10891h9748z8,8,2022-03-15,NA,0,0,0
loan_0703503,8z7820xz7h0i2x63017h10891h8548z1,1,2021-11-30,2021-11-25,504.43,504.43,0
loan_0703503,8z7820xz7h0i2x63017h10891h9748z6,6,2022-02-15,2022-02-16,504.43,504.43,0
loan_0703503,8z7820xz7h0i2x63017h10891h9748z5,5,2022-01-31,2022-01-31,504.43,504.43,0
loan_0703503,8z7820xz7h0i2x63017h10891h8548z2,2,2021-12-15,2021-12-01,504.43,504.43,0
loan_3904487,8z7800367h5y78h9017h5hz8iz0i75g4,2,2021-12-31,2021-12-30,232.14,232.14,0
loan_3904487,8z7800367h5y78h9017h5hz8iz0i75g3,1,2021-12-15,2021-11-26,232.14,232.14,0
loan_3904487,8z7800367h5y78h9017h5hz8iz0i75g6,4,2022-01-31,2022-01-18,229.42439999999996,229.42439999999996,0
loan_3904487,8z7800367h5y78h9017h5hz8iz0i75g5,3,2022-01-17,2022-01-14,232.14,232.14,0
loan_4053944,8z780x4y8018z62501801z524g601gx9,8,2022-08-15,NA,163.6733,0,0
loan_4053944,8z780x4y8018z62501801z524g3h1gx2,1,2022-05-02,2022-04-30,120.5376,120.5376,50.88
loan_4053944,8z780x4y8018z62501801z524g3h1gx4,3,2022-05-31,NA,134.8894,0,0
loan_4053944,8z780x4y8018z62501801z524g601gx6,5,2022-06-30,NA,142.0215,0,0
loan_4053944,8z780x4y8018z62501801z524g3h1gx5,4,2022-06-15,NA,138.408,0,0
loan_4053944,8z780x4y8018z62501801z524g601gx7,6,2022-07-15,NA,145.7299,0,0
loan_4053944,8z780x4y8018z62501801z524g601gx8,7,2022-08-01,NA,148.4528,0,0
loan_4053944,8z780x4y8018z62501801z524g3h1gx3,2,2022-05-16,NA,129.7575,0,0
loan_4787825,8z780i337h6gx216017h6hyh98555277,2,2021-12-31,2021-12-31,504.43,504.43,0
loan_4787825,8z780i337h6gx216017h6hyh9871527z,5,2022-02-15,2022-02-15,504.43,504.43,0
loan_4787825,8z780i337h6gx216017h6hyh98555278,3,2022-01-17,2022-01-15,504.43,504.43,0
loan_4787825,8z780i337h6gx216017h6hyh98555279,4,2022-01-31,2022-01-29,504.43,504.43,0
loan_4787825,8z780i337h6gx216017h6hyh9871527y,7,2022-03-15,2022-03-01,1006.1954999999999,1006.1954999999999,0
loan_4787825,8z780i337h6gx216017h6hyh9871527h,8,2022-03-31,NA,0,0,0
loan_4787825,8z780i337h6gx216017h6hyh98555276,1,2021-12-15,2021-12-14,504.43,504.43,0
loan_4787825,8z780i337h6gx216017h6hyh9871527g,6,2022-02-28,2022-03-01,504.43,504.43,0
loan_8281943,8z780i5i7x34g32y017x3599gzh34g96,2,2022-01-31,2022-03-18,325.215,325.215,170.5
loan_8281943,8z780i5i7x34g32y017x3599gzi84g9x,10,2022-05-31,NA,382.11850000000004,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzi34g98,4,2022-02-28,NA,343.8665,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzi34g99,5,2022-03-15,NA,341.8809,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzi84gz0,12,2022-06-30,NA,342.0342,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzi34g9g,7,2022-04-18,NA,347.45079999999996,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzh34g95,1,2022-01-17,2022-02-16,343.5015,343.5015,145.45
loan_8281943,8z780i5i7x34g32y017x3599gzi84g9h,9,2022-05-16,NA,375.8624,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzi34g9z,6,2022-03-31,NA,345.7645,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzi34g9y,8,2022-05-02,NA,368.0952,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzi84g9i,11,2022-06-15,NA,390.76899999999995,0,0
loan_8281943,8z780i5i7x34g32y017x3599gzh34g97,3,2022-02-15,NA,326.7115,207.7215,168.45
loan_0626960,8z780ihh7xgiy0z2017xy07z40y6473x,1,2022-02-15,2022-02-15,191.26,191.26,0
loan_0626960,8z780ihh7xgiy0z2017xy07z40y64740,3,2022-03-15,2022-03-15,191.26,191.26,0
loan_0626960,8z780ihh7xgiy0z2017xy07z40y64741,4,2022-03-31,2022-03-31,191.26,191.26,0
loan_0626960,8z780ihh7xgiy0z2017xy07z40x64743,6,2022-05-02,NA,189.508,0,0
loan_0626960,8z780ihh7xgiy0z2017xy07z40y6473i,2,2022-02-28,2022-02-28,191.26,191.26,0
loan_0626960,8z780ihh7xgiy0z2017xy07z40x64742,5,2022-04-18,2022-04-18,191.26,191.26,0
